orig,kr
風の暴竜は荒れ狂う嵐となって全空に君臨する。覚醒せし竜の慟哭は空を裂き、不可避の厄災は幾千もの島々を飲み込む。,바람의 폭룡은 미쳐날뛰는 폭풍이 되어 하늘에 군림한다. 각성한 용의 통곡은 하늘을 찢고、피할 수 없는 재앙은 수천 개의 섬들을 삼킨다.

シュヴァリエ・マグナ,슈발리에・마그나
"<span class=""txt-summon-level"">Lv ***</span> シュヴァリエ・マグナ","<span class=""txt-summon-level"">Lv ***</span> 슈발리에・마그나"
"<span class=""txt-summon-level"">Lv **</span> シュヴァリエ・マグナ","<span class=""txt-summon-level"">Lv **</span> 슈발리에・마그나"
"<span class=""txt-summon-level"">Lv *</span> シュヴァリエ・マグナ","<span class=""txt-summon-level"">Lv *</span> 슈발리에・마그나"
光の剣,빛의 검
敵全体に光属性ダメージ(特大)/稀に強化効果を*つ無効化,적 전체에게 광속성 데미지(특대) / 드물게 강화효과를 *개 무효화
シュヴァリエ・マグナの加護,슈발리에・마그나의 가호
スキル「騎解方陣」の効果が***%UP,스킬 「기해방진」의 효과 ***%UP
スキル「騎解方陣」の効果が**%UP,스킬 「기해방진」의 효과 **%UP
栄光の騎士は、絶対の忠誠と揺るぎない勝利を主へと捧げる。その身は尽くすべき主のためにあり、敵対する全てを容赦なく殲滅する。,영광의 기사는、절대적인 충성과 흔들림 없는 승리를 주인에게 바친다. 그 몸은 충성을 다하는 주인을 위해 존재하며、적대하는 모든 것을 용서없이 섬멸한다.

セレスト・マグナ,셀레스트・마그나
"<span class=""txt-summon-level"">Lv ***</span> セレスト・マグナ","<span class=""txt-summon-level"">Lv ***</span> 셀레스트・마그나"
"<span class=""txt-summon-level"">Lv **</span> セレスト・マグナ","<span class=""txt-summon-level"">Lv **</span> 셀레스트・마그나"
"<span class=""txt-summon-level"">Lv *</span> セレスト・マグナ","<span class=""txt-summon-level"">Lv *</span> 셀레스트・마그나"
ヴォイド・オール,보이드 올
敵全体に闇属性ダメージ(特大)/回復効果DOWN(大),적 전체에게 암속성 데미지(특대) / 회복효과 DOWN(대)
セレスト・マグナの加護,셀레스트・마그나의 가호
スキル「黒霧方陣」の効果が***%UP,스킬 「흑무방진」의 효과 ***%UP
スキル「黒霧方陣」の効果が**%UP,스킬 「흑무방진」의 효과 **%UP
顕現せし絶望は瘴気の彼方に冷笑を湛える。凄惨たる悲劇は鎮魂の礎となって彼女の足元に積み重なり、その身と一つに溶け合って胡乱な終焉で世界を蝕み続ける。,현신한 절망은 독기의 저편에서 냉소를 흘린다. 참극은 진혼의 초석이 되어 그녀의 발밑에 쌓여가고、그 몸과 하나로 융합하여 괴이한 종언으로 세계를 침식해 간다.

!제네시스
[ジェネシスシリーズ],[제네시스 시리즈]

シヴァ,시바
"<span class=""txt-summon-level"">Lv ***</span> シヴァ","<span class=""txt-summon-level"">Lv ***</span> 시바"
"<span class=""txt-summon-level"">Lv **</span> シヴァ","<span class=""txt-summon-level"">Lv **</span> 시바"
"<span class=""txt-summon-level"">Lv *</span> シヴァ","<span class=""txt-summon-level"">Lv *</span> 시바"
速水奨,하야미 쇼
第三の目、開眼,"제 3의 눈, 개안"
敵全体に火属性ダメージ(特大)/味方全体の攻撃大幅UP(*回) ◆再召喚不可,적 전체에게 화속성 데미지(특대) / 아군 전체의 공격력 대폭 UP(*회) ◆재소환 불가
シヴァの加護,시바의 가호
森羅万象に融解し、有為転変を邪な瞳で凝望する猛々しき破壊神。ひと度憤激すれば、額から放たれし聖なる光にて、此岸の全てを灰に帰す。無から生まれし新たな世界に、金色に輝く三叉槍を掲げる時、邪な瞳は如何なる景色を見るのだろう。,삼라만상을 용해시켜、유위전변을 부정한 눈동자로 응시하는 거친 파괴신. 일단 격분하면、이마에서 쏘아내는 성스러운 빛으로、저편의 모든 것을 재로 만든다. 무에서 태어난 새로운 세계에서、금색으로 빛나는 삼지창을 치켜들 때、부정한 눈동자에는 어떠한 광경이 보이는 걸까.

エウロペ,에우로페
"<span class=""txt-summon-level"">Lv ***</span> エウロペ","<span class=""txt-summon-level"">Lv ***</span> 에우로페"
"<span class=""txt-summon-level"">Lv **</span> エウロペ","<span class=""txt-summon-level"">Lv **</span> 에우로페"
"<span class=""txt-summon-level"">Lv *</span> エウロペ","<span class=""txt-summon-level"">Lv *</span> 에우로페"

ゴッドガード・ブローディア,갓 가드・브로디아
"<span class=""txt-summon-level"">Lv ***</span> ゴッドガード・ブローディア","<span class=""txt-summon-level"">Lv ***</span> 갓 가드・브로디아"
"<span class=""txt-summon-level"">Lv **</span> ゴッドガード・ブローディア","<span class=""txt-summon-level"">Lv **</span> 갓 가드・브로디아"
"<span class=""txt-summon-level"">Lv *</span> ゴッドガード・ブローディア","<span class=""txt-summon-level"">Lv *</span> 갓 가드・브로디아"

グリームニル,그림니르
"<span class=""txt-summon-level"">Lv ***</span> グリームニル","<span class=""txt-summon-level"">Lv ***</span> 그림니르"
"<span class=""txt-summon-level"">Lv **</span> グリームニル","<span class=""txt-summon-level"">Lv **</span> 그림니르"
"<span class=""txt-summon-level"">Lv *</span> グリームニル","<span class=""txt-summon-level"">Lv *</span> 그림니르"
緒方恵美,오가타 메구미
神聖破邪晄,신성파사황
敵全体に風属性ダメージ(特大)/*、*、*ターン後に*倍風属性ダメージ/味方全体にバリア効果(*****ダメージまで無効化) ◆再召喚不可,적 전체에게 풍속성 데미지(특대) / *、*、*턴 후 *배 풍속성 데미지 / 아군 전체에게 배리어 효과(*****데미지까지 무효화) ◆재소환 불가
グリームニルの加護,그림니르의 가호
颶風とともに現れる軍神。旋る力で千戦に勝利しても、なお力の追求に血道を上げる。,구풍과 함께 나타나는 군신. 온갖 전투에서 승리함에도 불구하고、계속해서 힘을 추구하는 것에 혈안이 되어 있다.

!프로비던스
[プロヴィデンスシリーズ],[프로비던스 시리즈]

ルシフェル,루시펠
"<span class=""txt-summon-level"">Lv ***</span> ルシフェル","<span class=""txt-summon-level"">Lv ***</span> 루시펠"
"<span class=""txt-summon-level"">Lv **</span> ルシフェル","<span class=""txt-summon-level"">Lv **</span> 루시펠"
"<span class=""txt-summon-level"">Lv *</span> ルシフェル","<span class=""txt-summon-level"">Lv *</span> 루시펠"
櫻井孝宏,사쿠라이 타카히로
パラダイス・ロスト,파라다이스 로스트
敵全体に光属性ダメージ(特大)/味方全体の攻撃UP(大),적 전체에게 광속성 데미지(특대) / 아군 전체의 공격력 UP(대)
ルシフェルの加護,루시펠의 가호
原初の星晶獣群である天司を指揮する天司長。とある星の民の研究者が空の世界の特質である「進化」に興味を持ち、その管理を司ることを目的とし造り出された。星の民をして最高傑作と言わしめた圧倒的な力は、空の世界に生きる人々を守り、支えるためだけに振るわれる。そんな絶大なる力に似合わぬ優しき双眸は、今日も蒼き空のどこかから、人々の変遷を見守っているだろう。,원초의 성정수들인 천사를 지휘하는 천사장. 어떤 별의 민족의 연구자가 하늘의 세계의 특질인 「진화」에 흥미를 가져、그 관리를 관장하는 것을 목적으로 만들어졌다. 별의 민족들의 최고걸작이라 불리었던 압도적인 힘은、하늘의 세계에서 살아가는 사람들을 지키고、지탱하기 위해서만 발휘된다. 그 절대적인 힘과 어울리지 않는 상냥한 눈동자는、오늘도 푸른 하늘의 어딘가에서、사람들의 변천을 지켜보고 있으리라.

バハムート,바하무트
"<span class=""txt-summon-level"">Lv ***</span> バハムート","<span class=""txt-summon-level"">Lv ***</span> 바하무트"
"<span class=""txt-summon-level"">Lv **</span> バハムート","<span class=""txt-summon-level"">Lv **</span> 바하무트"
"<span class=""txt-summon-level"">Lv *</span> バハムート","<span class=""txt-summon-level"">Lv *</span> 바하무트"
カタストロフィ・ノヴァ,카타스트로피 노바
敵全体に闇属性ダメージ(特大)/味方全体の攻撃UP(大),적 전체에게 암속성 데미지(특대) / 아군 전체의 공격력 UP(대)
バハムートの加護,바하무트의 가호
その竜は世界の始まりと終わりを司る。何を思って創造し、破壊するのか。無限の神意に人の身では遠く及ばない。,그 용은 세계의 시작과 끝을 관장한다. 무엇 때문에 창조하고、파괴하는 것인가. 무한의 신의에는 인간의 몸으론 닿을 수조차 없다.

ベリアル,벨리알
"<span class=""txt-summon-level"">Lv ***</span> ベリアル","<span class=""txt-summon-level"">Lv ***</span> 벨리알"
"<span class=""txt-summon-level"">Lv **</span> ベリアル","<span class=""txt-summon-level"">Lv **</span> 벨리알"
"<span class=""txt-summon-level"">Lv *</span> ベリアル","<span class=""txt-summon-level"">Lv *</span> 벨리알"
"ベリアル<div class=""txt-quality""> +***</div>","벨리알<div class=""txt-quality""> +***</div>"
"ベリアル<div class=""txt-quality""> +**</div>","벨리알<div class=""txt-quality""> +**</div>"
"ベリアル<div class=""txt-quality""> +*</div>","벨리알<div class=""txt-quality""> +*</div>"
細谷佳正,호소야 요시마사
パレーズ・ラスト,퍼레이즈 러스트
*ターンごとに敵全体か味方全体にランダムな効果　◆再召喚不可/参戦者が合体召喚不可,*턴마다 적 전체나 아군 전체에게 랜덤한 효과 ◆재소환 불가 / 참전자 합체소환 불가
こういうプレイも悪くないだろう？,이런 플레이도 나쁘지 않지?
闇属性攻撃力が***%UP/闇属性キャラの最大HPを上限*****に固定,암속성 공격력 ***%UP / 암속성 캐릭터의 최대 HP 상한을 *****으로 고정
闇属性攻撃力が***%UP/闇属性キャラの最大HPを上限*****に固定/被ダメージの最大値を****に固定,암속성 공격력 ***%UP / 암속성 캐릭터의 최대 HP 상한을 *****으로 고정/받는 데미지의 최대치를 ****로 고정
与ダメージが最大*****上昇/最大HP**%DOWN,가하는 데미지가 최대 *****상승 / 최대 HP**% DOWN
狡知の堕天司は世界の終末を語った口先で、次の瞬間には人生の謳歌を諳んずる。花を愛でた指先はそのまま滑って茎を折り、舞踏会を踊った爪先は人間の血と臓物と尊厳の上を闊歩する。その心の奥底に秘めるのは無常の自己愛か、無償の博愛か。,"교지의 타천사는 세계의 종말을 이야기하는 한편, 인생의 구가를 이야기한다. 꽃을 아끼던 손가락은 그대로 미끄러져 줄기를 꺾어버리고、무도회에서 춤추던 발끝으로는 인간의 피와 내장과 존엄 위에서 활보한다. 그 마음 깊숙한 곳에 숨겨져 있는 것은 무상(無常)의 자기애인가、무상(無償)의 박애인가."
狡知の戯れ,교활한희롱

!벨제바브(SSR석)
ベルゼバブ,벨제붑
"<span class=""txt-summon-level"">Lv ***</span> ベルゼバブ","<span class=""txt-summon-level"">Lv ***</span> 벨제붑"
"<span class=""txt-summon-level"">Lv **</span> ベルゼバブ","<span class=""txt-summon-level"">Lv **</span> 벨제붑"
"<span class=""txt-summon-level"">Lv *</span> ベルゼバブ","<span class=""txt-summon-level"">Lv *</span> 벨제붑"
"ベルゼバブ<div class=""txt-quality""> +***</div>","벨제붑<div class=""txt-quality""> +***</div>"
"ベルゼバブ<div class=""txt-quality""> +**</div>","벨제붑<div class=""txt-quality""> +**</div>"
"ベルゼバブ<div class=""txt-quality""> +*</div>","벨제붑<div class=""txt-quality""> +*</div>"
望むは世界を統べる全一の王。死の淵より幾度も蘇ったその者は、獣の力と混沌の力を宿すキメラの如き怪物と成り、空の脅威として君臨する。,"원하는 것은 세계를 지배하는 전일(全一)의 왕. 죽음의 심연으로부터 몇 번이나 되살아난 그 자는, 짐승의 힘과 혼돈의 힘이 깃든 키메라와 같은 괴물이 되어, 하늘의 위협으로써 군림한다."
ケイオス･レギオン,케이오스 레기온
敵全体に自属性**倍ダメージ/防御DOWN/弱体耐性DOWN　◆参戦者が合体召喚不可,적 전체에게 자속성 **배 데미지/방어DOWN/약체내성DOWN　◆참전자가 합체소환 불가
"<div class=""prt-text-small"">敵全体に自属性**倍ダメージ/防御DOWN/弱体耐性DOWN/主人公のトランスLvに応じた追加効果　◆参戦者が合体召喚不可</div>","<div class=""prt-text-small"">적 전체에게 자속성 **배 데미지/방어DOWN/약체내성DOWN/주인공의 트랜스Lv에 따라 추가 효과　◆참전자가 합체소환 불가</div>"
初回召喚：*ターン後,첫소환：*턴 뒤
一にして全、全にして一,"하나로 전체, 전체로 하나"
"!<dt class=""prt-aura-title main"">メイン装備時</dt><dd class=""prt-aura-description"">全属性攻撃力が**%UP</dd><dt class=""prt-aura-title sub"">サブ装備時</dt><dd class=""prt-aura-description"">主人公が奥義発動時に主人公のトランスLvが*上昇(最大*) ◆トランスLvに応じて主人公の連続攻撃確率UP</dd>","<dt class=""prt-aura-title main"">메인 장비시</dt><dd class=""prt-aura-description"">전속성 공격력이 **%UP</dd><dt class=""prt-aura-title sub"">서브 장비시</dt><dd class=""prt-aura-description"">주인공이 오의 발동시 주인공의 트랜스Lv이 *상승(최대*) ◆트랜스Lv에 따라 주인공의 연속공격 확률UP</dd>"
全属性攻撃力が***%UP/主人公のステータス大幅UP/バトル開始時に主人公のトランスLvが*上昇(最大*),전속성 공격력이 ***%UP/주인공의 스테이터스 대폭UP/배틀 개시시 주인공의 트랜스Lv이 *상승(최대*)
主人公が奥義発動時に主人公のトランスLvが*上昇(最大*) ◆トランスLvに応じて主人公の連続攻撃確率UP,주인공이 오의 발동시 주인공의 트랜스Lv이 *상승(최대*) ◆트랜스Lv에 따라 주인공의 연속공격 확률UP
主人公が奥義発動時に主人公のトランスLvが*上昇(最大*) ◆トランスLvに応じて主人公の連続攻撃確率UP/Lv*の時ステータス大幅UP,주인공이 오의 발동시 주인공의 트랜스Lv이 *상승(최대*) ◆트랜스Lv에 따라 주인공의 연속공격 확률UP/Lv*일 때 스테이터스 대폭UP
ベルゼバブは編成にひとつだけ装備が可能です。,벨제붑은 편성에 1개만 장비할 수 있습니다.
トランス,트랜스
穿孔,천공








!리메이크

白純の霊蝶 シルフ,백순의 영접 실프
"<span class=""txt-summon-level"">Lv ***</span> 白純の霊蝶 シルフ","<span class=""txt-summon-level"">Lv ***</span> 백순의 영접 실프"
"<span class=""txt-summon-level"">Lv **</span> 白純の霊蝶 シルフ","<span class=""txt-summon-level"">Lv **</span> 백순의 영접 실프"
"<span class=""txt-summon-level"">Lv *</span> 白純の霊蝶 シルフ","<span class=""txt-summon-level"">Lv *</span> 백순의 영접 실프"
森谷里美,모리야 사토미
オプティムス・ノドゥス,옵티무스・노두스
敵全体に火属性ダメージ(特大)/攻撃DOWN(中),적 전체에게 화속성 데미지(특대)/공격DOWN(중)
シルフの加護,실프의 가호
"神々しくも愛らしい胡蝶は、かつて人々に慕われた己を夢に見るのだろうか。あるいは不老長寿の夢を見せる胡蝶こそ、人々が刹那の間に見た夢だったのかもしれない。,",신성하고 아름다운 나비는、과거 인간들에게 연모받았던 자신을 꿈꾸고 있는 것일까. 어쩌면 불로장생하는 꿈을 꾸게 해 주는 나비야말로、인간들이 찰나의 순간에 꾼 꿈이었을지도 모른다.

気高き水神 ポセイドン,고상한 수신 포세이돈
"<span class=""txt-summon-level"">Lv ***</span> 気高き水神 ポセイドン","<span class=""txt-summon-level"">Lv ***</span> 고상한 수신 포세이돈"
"<span class=""txt-summon-level"">Lv **</span> 気高き水神 ポセイドン","<span class=""txt-summon-level"">Lv **</span> 고상한 수신 포세이돈"
"<span class=""txt-summon-level"">Lv *</span> 気高き水神 ポセイドン","<span class=""txt-summon-level"">Lv *</span> 고상한 수신 포세이돈"
小野大輔,오노 다이스케
悪しきを穿つ三叉槍,악을 꿰뚫는 삼지창
敵全体に水属性ダメージ(特大)/攻防DOWN(小)/味方全体の攻防UP(小),적 전체에게 수속성 데미지(특대) / 공방 DOWN(소) / 아군 전체의 공방 UP(소)
ポセイドンの加護,포세이돈의 가호
数多の猛者を屠った歴戦の水神は、鉾に己が信念を宿す。滾る血潮は地を揺らし、空を震わせ、蒙昧なる愚者を奈落に呑み込む。,수많은 용맹한 자들을 쓰러트린 역전의 수신은、미늘창에 자신의 신념을 담았다. 끓어오르는 피는 땅을 흔들고、하늘을 흔들어、무지몽매한 자들을 나락으로 떨어뜨린다.

破格の戦鬼 マルドゥーク,파격의 전귀 마르두크
"<span class=""txt-summon-level"">Lv ***</span> 破格の戦鬼 マルドゥーク","<span class=""txt-summon-level"">Lv ***</span> 파격의 전귀 마르두크"
"<span class=""txt-summon-level"">Lv **</span> 破格の戦鬼 マルドゥーク","<span class=""txt-summon-level"">Lv **</span> 파격의 전귀 마르두크"
"<span class=""txt-summon-level"">Lv *</span> 破格の戦鬼 マルドゥーク","<span class=""txt-summon-level"">Lv *</span> 파격의 전귀 마르두크"
中博史,나카 히로시
トゥプシマティ,두프시마티
敵全体に土属性ダメージ(特大)/火と光属性の追加ダメージ/味方全体の土属性攻撃UP(中),적 전체에게 토속성 데미지(특대)/화속성、광속성 추가 데미지/아군 전체의 토속성 공격력UP(중)
マルドゥークの加護,마르두크의 가호
『触れてはならぬ者』と呼ばれ祀られた星晶獣。魔物や人間、果ては星晶獣の闘争心を掻き立てて狂わせ、戦うよう仕向ける力を持つ。その性質は同士討ちという悲劇を招き、直接手を下すことなく敵軍を壊滅させてきた。,『닿아선 안 되는 자』로 불리며 모셔졌던 성정수. 마물과 인간、심지어는 성정수의 투쟁심을 자극해 폭주시켜 싸우게 만드는 힘을 가지고 있다. 그 성질은 내분이라는 비극을 낳아、직접 손을 쓰지 않고도 적군을 괴멸시켰다.

愛と戦いの神 アナト,사랑과 전쟁의 신 아나트
"<span class=""txt-summon-level"">Lv ***</span> 愛と戦いの神 アナト","<span class=""txt-summon-level"">Lv ***</span> 사랑과 전쟁의 신 아나트"
"<span class=""txt-summon-level"">Lv **</span> 愛と戦いの神 アナト","<span class=""txt-summon-level"">Lv **</span> 사랑과 전쟁의 신 아나트"
"<span class=""txt-summon-level"">Lv *</span> 愛と戦いの神 アナト","<span class=""txt-summon-level"">Lv *</span> 사랑과 전쟁의 신 아나트"

三知一鎧の賢者 マギ,삼지일개의 현자 마기
"<span class=""txt-summon-level"">Lv ***</span> 三知一鎧の賢者 マギ","<span class=""txt-summon-level"">Lv ***</span> 삼지일개의 현자 마기"
"<span class=""txt-summon-level"">Lv **</span> 三知一鎧の賢者 マギ","<span class=""txt-summon-level"">Lv **</span> 삼지일개의 현자 마기"
