orig,kr
古戦場のバトルBGMやTOP背景を変更できます,고전장 배틀 BGM 및 TOP 배경을 변경할 수 있습니다


前回からの変更点,지난회로 부터의 변경점

・開催期間中は、騎空団からの退団、解雇、騎空団の解散はできません。,・개최 기간 중 기공단에서 퇴단・해고・기공단의 해산이 불가능합니다
・本イベント開始後に入団した団員が獲得した「貢献度」は、翌日**:**まで騎空団の貢献度には反映されません。<br>※個人累計貢献度には反映されます,・본 이벤트 개시시 입단한 단원이 獲得した「貢献度」は、翌日**:**まで騎空団の貢献度には反映されません。<br>※個人累計貢献度には反映されます
・騎空団グレードについては、予選期間内に獲得した貢献度を元に、次回古戦場のグレードが決まります。,・기공단 등급은 예선 기간 내에 획득한 공헌도를 기준으로 다음 번 고전장 등급을 결정합니다
・発見者が撤退したマルチバトルにおいて、発見者と同じ騎空団に所属しているプレイヤーの獲得した貢献度は、騎空団貢献度には反映されません。<br>※個人貢献度には反映されます<br>※本戦期間において、発見者と異なる騎空団員で古戦場設定をONにしている場合は、獲得貢献度の**％が騎空団貢献度に反映されます,"・발견자가 후퇴한 멀티배틀은 발견자와 같은 기공단 소속인 플레이어가 획득한 공헌도는 기공단 공헌도에 반영되지 않습니다.<br>※개인 공헌도에는 반영됩니다<br>※본선 기간 중에는, 발견자와 다른 기공단원으로 고전장 설정을 ON한 경우 획득 공헌도의 **％가 기공단 공헌도에 반영됩니다"
・イベントボス(難度：HELL)を討伐すると、栄誉の輝きが獲得できます。,・이벤트 보스(난이도：HELL)를 토벌한 경우、영예의 반짝임을 획득할 수 있습니다。
・イベントボス(難度：HELL)を発見者となり単独で討伐すると、ボーナスとして追加でRankポイント、EXPが獲得できます。<br>※追加ボーナスは、軌跡の雫の効果や各種キャンペーンの対象外となります,"・이벤트 보스(난이도：HELL)을 발견자 혼자서 토벌한 경우 보너스로 추가 Rank 포인트, EXP를 획득합니다.<br>※추가 보너스는 기적의 물방울 효과나 각종 캠페인의 적용에서 제외됩니다"
・**/** **:** ～ **/** **:**のインターバル期間は、騎空団貢献度の表示はありません。,・**/** **:** ~ **/** **:**의 인터벌 기간은 기공단 기여도 표시가 없습니다
・**/** **:**以降に確認した未確認バトルからは、「戦貨」が入手できなくなります。,・**/** **:** 이후에 확인한 미확인 배틀에서는 '전화'를 입수할 수 없게 됩니다


予選開催時について,예선개최시에 대해서
・イベントTOPに表示されている騎空団順位については、**分ごとにデータが更新されます。,・이벤트 TOP에 표시되어 있는 기공단 순위는 **분마다 데이터가 갱신됩니다
・予選バトル終了後に獲得した「貢献度」は、予選集計結果には反映されません。,・예선 배틀 종료후에 획득한 「공헌도」는 예선 집계 결과에 반영되지 않습니다
本戦バトル,본선 배틀
・戦況によって、マルチバトルの開始、参加時に特定条件下で最大HPと攻撃力が**％上昇する場合があります。シングルバトルは対象外となります。,"・전황에 따라 멀티배틀 개시, 참가 시 특정조건 하에서 최대 HP와 공격력이 **% 상승할 수 있습니다. 싱글배틀은 제외됩니다."
・本戦*戦のバトル時間は**:**～**:**となります。,・본선 *전의 배틀시간은 **:**~**:**입니다.
・本戦各日の**:**～**:**は役職変更ができません。,・본선 각일의 **:**~**:** 에는 역할 변경을 할 수 없습니다.
本戦時における貢献度,본선시의 공헌도
・**:** ～ **:**の間に討伐成功したバトルから獲得した「貢献度」は、騎空団の貢献度には反映されません。,・**:** ~ **:** 사이 토벌 성공한 배틀에서 획득한 '공헌도'는 기공단의 공헌도에 반영되지 않습니다
・**:** ～ **:**の間に確認した未確認バトルから獲得した「貢献度」は、騎空団の貢献度には反映されません。,・**:** ~ **:** 사이에 확인한 미확인 배틀에서 획득한 '공헌도'는 기공단의 기여도에 반영되지 않습니다
・前日以前に討伐成功した未確認バトルから獲得した「貢献度」は、騎空団の貢献度には反映されません。,・전날 이전에 토벌 성공한 미확인 배틀로부터 획득한 '공헌도'는 기공단의 공헌도에 반영되지 않습니다
・*日のバトル時間内に獲得した個人貢献度が必要数を満たしていない場合、勲章を受け取ることができません。,・*일 배틀 시간 내에 획득한 개인 기여도가 필요 수를 충족하지 못하면 훈장을 수령할 수 없습니다
・本戦期間中は、自騎空団員、もしくは自らが発見者となったバトルのみ騎空団貢献度に反映されます。<br>※自騎空団員以外が発見者となったバトルへ救援に入った場合は、騎空団貢献度には反映されませんが、個人累計貢献度には反映されます。<br>※「騎空団管理」＞「古戦場設定」にて設定をONに変更することで、本戦期間中においても、自騎空団員外のプレイヤーが発見したバトルに参戦して獲得した貢献度の**％が、騎空団貢献度に反映されます。,"・본선 기간 중에는 자기 기공단원, 혹은 스스로 발견자가 된 배틀만 기공단 기여도에 반영됩니다.<br>자기공단원이 아닌 자발자인 배틀에 구원에 들어간 경우, 기공단 기여도는 반영되지 않지만 개인누계 기여도는 반영됩니다.<br>※「기공단 관리」>「고전장설정」에서 설정 ON으로 변경하여, 본선 기간 중에도 자기 기공단원 외 플레이어가 발견한 배틀에 참전하여 획득한 기여도의 **%가 기공단 기여도에 반영됩니다"
・本戦*戦目終了後におけるイベントボスの討伐、未確認バトルからは個人貢献度が獲得できません。,"・본선 *전 종료 후의 이벤트 보스의 토벌, 미확인 배틀에서는 개인 공헌도를 획득할 수 없습니다."
難度：EXTREME+,난이도：EXTREME +
・難度：EXTREME+は難度：EXTREMEを自分以外に参戦者がいない状態で*ターン以内に討伐することで解放されます。<br>                                        (*ターンについて)<br>                                        一度攻撃行動を行い、再度攻撃ボタンが表示されるまでの間が*ターンとなります。,・난이도：EXTREME+는 난이도:EXTREME을 자신 이외에 참전자가 없는 상태에서 *턴 이내에 토벌하여 해방됩니다.<br> (*턴에 대해) <br> 한번 공격 행동을 하고 다시 공격 버튼이 표시될 때까지의 사이가 *턴 됩니다.
・難度：EXTREME+を解放していないプレイヤーも救援より同バトルに参加できます。,・난이도：EXTREME+를 해방하지 않은 플레이어도 구원을 통해 같은 배틀에 참가할 수 있습니다
・敵の弱点となる属性以外の属性については、強い耐性を持ちます。,・적의 약점이 되는 속성 이외의 속성에는 강한 내성을 가집니다
難度：HELL Lv***,난이도：HELL Lv***
・HELL Lv***は、本戦*戦目以降に騎空団で一定数HELL Lv***を討伐すると解放されるバトルです。<br>※騎空団未所属プレイヤーは本バトルの追加対象外となります。<br>※自騎空団員以外のプレイヤーが発見したバトルは、解放条件の討伐回数の対象になりません。<br>※騎空団の結成や、他騎空団へ入団したプレイヤーがそれまでに討伐した回数は、解放条件には含まれません。<br>※バトル期間外に討伐したバトルや、確認したバトルについても、討伐回数に含まれます。<br>※条件を達成すると団員全員にバトルが解放されます。,・HELL Lv***는 본선*전투 이후 기공단에서 일정 수 HELL Lv***를 토벌하면 해방이 되는 배틀입니다. 기공단 미소속 플레이어는 본 배틀의 추가 대상에서 제외됩니다.<br>자기공 단원 이외의 플레이어가 발견한 배틀은 해방 조건 토벌 횟수 대상이 되지 않습니다. 기공단을 결성하거나 타 기공단에 입단한 플레이어가 그때까지 토벌한 횟수는 해방조건에 포함되지 않습니다.<br>※배틀기간 외에 토벌한 배틀이나 확인한 배틀도 토벌횟수에 포함됩니다. 조건을 달성하면 단원 전원에게 배틀이 해방됩니다.
・HELL Lv***は自騎空団員以外のプレイヤーは参戦できません。,・HELL Lv***는 자신의 공단원 이외의 플레이어는 참전할 수 없습니다
・HELL Lv***で登場するボスは無属性に対しても耐性を持ち、ダメージが減少します。,・HELL Lv***에서 등장하는 보스는 무속성에 대한 내성을 가지고 데미지가 감소합니다
・オールポーションは救援依頼で獲得できませんが、チャットを送信することで*個手に入ります。,"・올 포션은 구원 의뢰로 획득할 수 없으나, 채팅을 보내는 것으로 *개 얻을 수 있습니다"
スペシャルバトル全般,스페셜 배틀 전반
・スペシャルバトルは全プレイヤーが対象となるマルチバトルです。同じバトルに参戦できるプレイヤーは騎空団員のみとなります。,・스페셜 배틀은 모든 플레이어를 대상으로 진행하는 멀티배틀입니다. 같은 배틀에 참가할 수 있는 플레이어는 기공단원만 가능합니다
・バトル時間は**:**～**:**となり、時間内であれば何度でも対戦できますが、時間を超えた場合は討伐失敗となります。,"・배틀시간은 **:**~**:**이며, 시간내라면 몇 번이라도 참가할 수 있지만, 시간을 초과할 경우 토벌실패가 됩니다"
・バトル当日**:**にイベントTOPからバトル参加することができ、AP、BPの消費はありません。,"・배틀당일 **:**에 이벤트 TOP에서 배틀에 참가할 수 있으며 AP, BP의 소비는 없습니다"
・マルチバトル一覧には表示されないバトルのため、一度バトルから離れた場合は再度イベントTOPよりバトルへ参加できます。また、バトルからの離脱は可能ですが、撤退はできません。,・멀티배틀 목록에는 표시되지 않는 배틀이기 때문에 한번 배틀에서 이탈한 경우 다시 이벤트 TOP에서 배틀에 참가할 수 있습니다. 또한 배틀에서의 이탈은 가능하나 후퇴할 수 없습니다.
・スペシャルバトルのみ、各古戦場専用アイテムを**個まで持ち込むことが可能です。,・스페셜 배틀만 각 고전장 전용 아이템을 **개까지 반입할 수 있습니다
・総合騎空団ランキングの順位によって、登場するボスの強さが異なります。本戦未進出騎空団、騎空団未所属プレイヤーについては、Lv**のボスとの対戦となります。,"・종합기공단 랭킹 순위에 따라 등장하는 보스의 강함이 달라집니다. 본선 미진출 기공단, 기공단 미소속 플레이어는 Lv**의 보스와의 대결이 이루어집니다"
・イベントボスの弱点属性となる編成でスペシャルバトルに挑んでも、イベントボスの弱点属性と同等の与ダメージ・弱体命中率のまま戦うことができます。,"・이벤트 보스의 약점 속성으로 편성하여 스페셜 배틀에 도전해도 이벤트 보스의 약점 속성과 동등한 데미지, 약화 명중률로 싸울 수 있습니다"
・スペシャルバトル開始の*:**から翌日*:**まで、騎空団への加入、加入申請、団員のスカウト、入団申請の承認、新たな騎空団の結成はできません。,"・스페셜 배틀 개시 *:** 부터 익일 *:** 까지, 기공단에 가입, 가입신청, 단원 스카우트, 입단신청 승인, 새로운 기공단 결성은 불가능합니다."
・スペシャルバトル*戦目と*戦目以降では敵のHPが異なり、*戦目以降は*戦目に比べ低く設定されています。,"・스페셜 배틀 *전째와 *전째 이후는 적의 HP가 달라지고, *전째 이후는 *전째에 비해 낮게 설정되어 있습니다."
スペシャルバトル報酬,스페셜 배틀 보상
・スペシャルバトル*戦目の討伐に成功すると、イベントTOPに移動することで特別な討伐報酬が*度だけ獲得できます。報酬内容は総合騎空団ランキング、個人ランキングの順位、本戦進出状況によって異なります。また、戦貨を除きプレゼントリスト(期限あり)に送られます。,"・스페셜 배틀 *전째 토벌에 성공하면 이벤트 TOP으로 이동하여 특별한 토벌 보상을 *회만 획득할 수 있습니다. 보상내용은 종합기공단 순위, 개인순위 순위, 본선진출 상황에 따라 달라집니다. 또한, 전화를 제외하고 선물 리스트(기한 있음)에 보내집니다."
"・バトルに参加していない騎空団員についても、イベントTOPに移動することで報酬を受け取ることができます。<br><span class=""txt-emphasis-red-color"">※受け取り期間は**/** **:**までとなります</span>","·배틀에 참가하지 않은 기공단원들도 이벤트 TOP으로 이동하여 보상을 받을 수 있습니다.<br><spanclass=""txt-emphasis-red-color"">※ 수령기간은 **/** **:**까지 입니다</span>"
・スペシャルバトル討伐後の騎空団へ入団した場合は、報酬を受け取ることができません。,・스페셜 배틀 토벌 후 기공단에 입단한 경우 보상를 받을 수 없습니다
・スペシャルバトルからは発見者報酬、討伐報酬、貢献度、単独討伐ボーナスは獲得できません。*戦目以降は討伐報酬として少量の戦貨が獲得できます。,"・스페셜 배틀에서는 발견자 보상, 토벌 보상, 공헌도, 단독 토벌 보너스는 획득할 수 없습니다. *전째 이후에는 토벌 보상으로 소량의 전화를 획득할 수 있습니다"
・*戦目以降はドロップアイテムが*戦目と異なり、経験値が獲得できなくなります。,"・*전째 이후는 드롭 아이템이 *전째와 달라, 경험치를 획득할 수 없게 됩니다."
"・スペシャルバトル討伐成功による特別報酬で獲得できる戦貨数については、獲得した個人貢献度によって増加します。また、獲得には個人貢献度**,***以上が必要となり、個人ランキングへの入賞も必要となります。","・스페셜 배틀 토벌 성공에 의한 특별 보상으로 획득할 수 있는 전화는 획득한 개인 공헌도에 따라 증가합니다. 또한 획득에는 개인 공헌도 **,*** 이상이 필요하며, 개인 랭킹 입상도 필요합니다."
新米騎空士応援ミッション,신참 기공사 응원 미션
・ミッションについては、イベント開始から報酬受け取り期間終了までにミッションを達成することで報酬を受け取ることができます。,・미션에 대해서는 행사 시작부터 보상 수령 기간 종료까지 미션을 달성하여 보상를 받을 수 있습니다
・ミッションは全プレイヤー対象となります。,・미션은 모든 플레이어를 대상으로 합니다
・敵を討伐して報酬を獲得できるミッションについては、同名の敵であれば、敵の難易度、発見者、救援による参戦に関係なく達成条件を満たすことができます。,"・적을 토벌하고 보상를 획득하는 미션에 대해서는 동명의 적이라면 적의 난이도, 발견자, 구원에 의한 참전에 관계 없이 달성 조건을 충족시킬 수 있습니다"
・報酬の戦貨、グラッジチャンクについては、プレゼントリストには送られず、直接所持数に加えられます。,"・보상의 전화, 그랏지챵크에 대해서는 선물 목록에 보내지지 않고 직접 소지수에 더해집니다"
・敵の討伐や戦貨ガチャの達成条件については、「決戦！星の古戦場」が対象となります。,・적의 토벌이나 전화 가의 달성 조건에 대해서는 「결전！ 별의 고전장」이 대상이 됩니다


!고전장 미션
ヨグ＝ソトースを*体討伐,요그 소토스를 *마리 토벌
ヨグ＝ソトースを**体討伐,요그 소토스를 **마리 토벌

マヒシャを*体討伐,마히샤를 *마리 토벌
マヒシャを**体討伐,마히샤를 **마리 토벌

スーペルヒガンテを*体討伐,수페르 히간테를 *마리 토벌
スーペルヒガンテを**体討伐,수페르 히간테를 **마리 토벌








!고전장 랭킹
ランキング,랭킹

予選期間,예선 기간
予選騎空団ランキング,예선 기공단 랭킹
予選騎空団ランキング結果,예선 기공단 랭킹 결과
"""予選騎空団ランキングで<span>**,***位</span>を獲得しました！<br>                                                                本戦で相手騎空団に勝利し、勲章を獲得しましょう！""","""예선 기공단 랭킹에서 <span>**,***위</span>를 획득했습니다！<br>                                                                본선에서 상대 기공단에게 승리해 훈장을 획득합시다！"""

所属 Bクラス,소속 B 클래스











本戦期間,본선 기간

個人・総合,개인・종합
